lon,lat,dist_km,elevation
-43.340000909839034,-20.351938109244248,0.0,663.0479363234963
-43.340000909839034,-20.351938109244248,0.0,663.0479363234963
-43.30940394775463,-20.363946594363394,3.4601713603228457,665.8477816926327
